entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_dollars,pnl_pct,exit_reason,capital_after,entry_idx,pattern_signal_direction,feature_rsi,feature_ema_20,feature_ema_50,feature_ema_200,feature_atr,feature_atr_percentile,feature_volume_ratio,feature_body,feature_upper_wick,feature_lower_wick,risk_reward_ratio
2025-12-26 06:00:00,2025-12-26 11:00:00,long,4512.554,4509.877,4488.484899564733,4560.692200870535,0.45,-12.04649999999856,-0.12046499999998558,timeout,10770.546693364277,928,bullish,59.68406666697668,4506.305860772588,4499.078422956671,4476.381707315891,7.538200870534703,0.472809667673716,0.7640535556034586,2.5010000000002037,1.1059999999997672,1.2330000000001746,2.0
2025-12-26 21:30:00,2025-12-29 00:15:00,long,4532.329,4505.577608591952,4505.577608591952,4585.831782816094,0.4,-107.00556563218925,-1.0700556563218924,stop_loss,10663.541127732087,990,bullish,54.62321986593468,4528.338273430043,4523.455385376534,4497.825202213145,8.524782816095613,0.6148036253776435,0.6734375580229492,0.7489999999997963,2.3350000000000364,1.769999999999527,2.0
2025-12-30 07:30:00,2025-12-30 12:30:00,long,4377.0,4399.744,4344.603520223696,4441.7929595526075,0.33,75.05519999999896,0.7505519999999896,timeout,10738.596327732086,1118,bullish,62.34865353063689,4365.374539561877,4365.034079136129,4422.594143894948,8.566959552607338,0.6193353474320241,0.9461453113378933,8.703999999999724,0.12600000000020373,0.1540000000004511,2.0
2026-01-05 07:00:00,2026-01-05 12:00:00,long,4419.909,4417.807,4384.199359498546,4491.328281002907,0.3,-6.305999999999585,-0.06305999999999586,timeout,10732.290327732087,1392,bullish,64.77384755855594,4407.517247410543,4388.094437601482,4368.2494199747925,8.903281002907736,0.6706948640483383,0.9616991985840011,0.37000000000080036,3.8049999999993815,3.1239999999997963,2.0
2026-01-05 21:45:00,2026-01-06 01:00:00,long,4448.989,4428.805248587798,4428.805248587798,4489.356502824403,0.53,-106.97388248466886,-1.0697388248466886,stop_loss,10625.31644524742,1451,bullish,57.8379805865972,4443.11333657389,4434.047729774833,4398.024205761332,6.911502824404631,0.3469284994964753,0.38280313379987174,2.7999999999992724,0.3360000000002401,0.7330000000001746,2.0
2026-01-06 03:00:00,2026-01-06 08:00:00,long,4462.603,4461.878,4423.2843333125265,4541.240333374947,0.27,-1.9575000000009823,-0.019575000000009824,timeout,10623.358945247419,1468,bullish,63.76401252578272,4448.446658930056,4440.865635526184,4405.692298775025,8.781333374946856,0.6520644511581067,1.0478516370296878,7.596999999999753,3.144000000000233,0.8960000000006403,2.0
2026-01-06 13:45:00,2026-01-06 18:45:00,long,4467.983,4488.52,4438.7657062244725,4526.4175875510555,0.36,73.93320000000094,0.7393320000000094,timeout,10697.29214524742,1511,bullish,58.80979939685723,4460.750940000402,4457.203238888448,4425.088387572302,7.598587551053438,0.48439073514602216,1.460112988182637,6.822000000000116,0.3609999999998763,7.185999999999694,2.0
2026-01-06 23:30:00,2026-01-07 01:00:00,long,4495.21,4474.480487405256,4474.480487405256,4536.669025189488,0.52,-107.79346549266847,-1.0779346549266848,stop_loss,10589.498679754752,1546,bullish,60.99571818310128,4490.0251213741085,4480.5350768725875,4443.233686088102,5.747025189489185,0.14149043303121853,0.5009954124469834,3.298999999999978,1.0429999999996653,0.2460000000000946,2.0
2026-01-07 23:30:00,2026-01-08 01:45:00,long,4461.814,4442.1954421031005,4442.1954421031005,4501.0511157938,0.54,-105.94021264325895,-1.0594021264325895,stop_loss,10483.558467111492,1638,bullish,58.93164664154979,4455.822553700582,4455.707766008248,4451.952282479268,6.333115793799116,0.2497482376636455,0.5002514233807523,0.1529999999993379,0.8740000000007058,1.9420000000000073,2.0
2026-01-09 08:00:00,2026-01-09 13:00:00,long,4474.457,4467.413,4455.221041692264,4512.928916615472,0.54,-38.037600000004204,-0.38037600000004207,timeout,10445.520867111489,1764,bullish,60.38362931540893,4469.460250231311,4464.858089738493,4453.8376206008115,5.681916615470405,0.12789526686807653,1.2633383479690725,4.190000000000509,2.32799999999952,3.8859999999995125,2.0
2026-01-09 21:00:00,2026-01-12 00:30:00,long,4508.257,4568.51753959395,4478.126730203025,4568.51753959395,0.35,210.9118885788248,2.109118885788248,take_profit,10656.432755690314,1816,bullish,59.87795780082082,4500.432802811765,4491.225260323858,4468.4645202683805,7.7485395939513335,0.5125881168177241,0.44173721192354737,0.6569999999992433,0.3900000000003274,2.5620000000008076,2.0
2026-01-12 07:15:00,2026-01-12 12:15:00,long,4581.484,4582.647,4558.505797841162,4627.440404317676,0.46,5.349799999997958,0.05349799999997958,timeout,10661.782555690312,1853,bullish,63.27429700436287,4572.89117851336,4552.478364294969,4498.912532528943,8.154404317674482,0.5735146022155085,1.1740776591964515,1.8889999999992142,4.192000000000007,2.6580000000003565,2.0
2026-01-13 05:15:00,2026-01-13 10:15:00,long,4601.404,4584.588,4572.069528499846,4660.07294300031,0.36,-60.53760000000256,-0.6053760000000256,timeout,10601.244955690308,1937,bullish,56.84531649157658,4594.546555665477,4594.44745500424,4555.048838471665,6.904943000309596,0.3459214501510574,0.4694407135498846,6.956000000000131,0.15099999999983993,0.18100000000049477,2.0
